,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
125,2000/6,24.3,18.5,20.9,6.1,167.0,74.4,2.9
126,2000/7,28.3,22.7,24.9,6.6,246.3,80.1,3.8
127,2000/8,29.3,23.9,26.2,5.6,342.7,76.0,3.1
128,2000/9,24.3,18.9,21.3,6.0,230.1,69.4,5.6
129,2000/10,20.6,14.6,17.3,5.0,27.6,58.5,4.4
130,2000/11,14.4,7.9,10.8,3.6,40.0,52.6,5.0
131,2000/12,10.0,2.7,6.0,2.4,3.2,45.6,4.6
132,2001/1,5.5,-1.1,2.0,4.0,31.1,51.0,5.8
133,2001/2,8.9,1.1,4.5,3.9,66.3,48.9,4.5
134,2001/3,12.7,4.3,8.1,3.4,10.6,46.0,5.5
135,2001/4,18.6,10.0,13.9,3.1,46.8,53.5,4.5
136,2001/5,22.6,15.7,18.6,5.6,47.3,62.5,4.2
137,2001/6,24.3,19.0,20.9,6.6,393.5,74.1,3.7
138,2001/7,28.7,23.1,25.4,5.8,122.2,78.0,3.3
139,2001/8,29.5,23.7,26.1,4.7,123.1,67.6,4.1
140,2001/9,26.1,20.6,23.0,3.8,51.9,61.4,5.2
141,2001/10,21.9,16.4,18.8,4.3,81.9,60.4,4.8
142,2001/11,15.6,7.9,11.3,2.3,15.3,47.3,4.0
143,2001/12,8.5,2.5,5.1,3.2,33.3,48.7,5.2
144,2002/1,8.3,2.2,5.0,3.8,36.9,57.2,5.8
145,2002/2,10.6,2.7,6.2,3.0,12.5,51.2,4.3
146,2002/3,14.8,7.0,10.6,3.5,112.5,60.2,4.6
147,2002/4,18.2,11.2,14.5,5.3,202.6,67.9,4.9
148,2002/5,21.1,15.1,17.8,6.0,144.2,76.8,3.9
149,2002/6,25.1,19.2,21.8,4.7,85.0,71.9,3.8
150,2002/7,26.9,22.5,24.4,6.8,413.2,84.0,4.1
151,2002/8,27.1,23.1,24.8,7.4,451.2,83.6,4.7
152,2002/9,25.6,19.6,22.3,3.5,90.1,71.8,4.6
153,2002/10,20.2,13.4,16.4,3.2,34.8,63.5,4.5
154,2002/11,12.3,5.4,8.6,2.5,4.9,55.6,4.7
155,2002/12,9.5,3.7,6.3,3.7,22.4,58.0,5.5
156,2003/1,5.6,-1.0,2.1,3.2,20.0,54.0,5.9
157,2003/2,9.4,2.6,5.6,3.9,43.6,60.0,4.6
158,2003/3,11.7,5.2,8.3,4.3,49.2,62.5,4.9
159,2003/4,17.7,11.5,14.2,5.4,208.6,66.5,4.6
160,2003/5,21.2,15.1,17.7,5.5,239.9,71.8,4.3
161,2003/6,24.3,19.1,21.3,6.0,261.5,75.6,3.8
162,2003/7,24.1,20.4,22.0,7.9,561.5,83.9,3.6
163,2003/8,27.5,22.6,24.7,6.5,344.0,78.0,3.8
164,2003/9,26.0,20.9,22.9,5.3,349.1,71.0,3.9
165,2003/10,20.8,13.6,16.8,3.6,10.8,51.6,4.6
166,2003/11,15.9,10.2,12.9,5.0,55.7,61.0,5.0
167,2003/12,9.3,2.3,5.5,2.7,32.5,45.9,5.7
168,2004/1,6.8,0.0,2.9,2.9,0.4,43.7,5.0
169,2004/2,10.5,2.0,5.8,3.1,75.8,43.9,4.8
170,2004/3,12.9,5.1,8.6,4.2,61.6,47.2,4.2
171,2004/4,18.3,10.3,14.0,3.6,149.1,53.2,4.1
