,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
138,2001/7,31.2,22.9,26.6,4.8,121.6,70.6,1.7
139,2001/8,30.3,23.1,26.2,5.3,87.4,70.2,1.7
140,2001/9,25.5,18.3,21.5,5.6,94.5,69.6,1.9
141,2001/10,22.0,13.4,17.4,5.2,98.3,68.0,1.5
142,2001/11,15.8,5.0,9.9,2.6,13.2,50.8,1.3
143,2001/12,8.7,0.4,4.1,3.3,41.9,41.4,1.6
144,2002/1,9.0,0.6,4.5,3.7,49.6,48.5,1.5
145,2002/2,11.8,0.7,5.8,3.0,7.2,40.1,1.4
146,2002/3,15.9,5.5,10.5,4.0,86.5,49.5,1.6
147,2002/4,19.9,9.8,14.8,5.0,91.1,54.9,1.6
148,2002/5,22.0,13.3,17.4,5.8,112.9,65.7,1.2
149,2002/6,26.8,17.2,21.8,4.5,52.6,62.3,1.1
150,2002/7,28.6,21.6,24.7,6.5,326.6,76.0,1.1
151,2002/8,28.0,21.9,24.5,6.9,592.5,76.0,1.1
152,2002/9,25.2,17.1,20.7,4.6,99.9,71.2,2.0
153,2002/10,20.8,10.4,15.2,3.5,89.9,61.5,1.9
154,2002/11,13.4,2.9,7.9,2.4,3.5,44.0,2.5
155,2002/12,9.8,1.6,5.3,4.1,47.5,53.3,2.3
156,2003/1,6.6,-2.9,1.5,2.6,26.7,44.7,2.5
157,2003/2,10.0,0.9,5.0,4.5,50.6,55.1,2.1
158,2003/3,12.8,3.4,8.0,5.3,40.4,57.6,2.4
159,2003/4,18.8,10.1,14.1,5.6,156.6,61.0,2.6
160,2003/5,22.1,12.6,17.1,5.8,352.8,69.0,2.2
161,2003/6,26.5,18.1,21.9,6.6,269.0,70.0,1.9
162,2003/7,25.6,20.0,22.3,8.4,469.8,79.9,1.9
163,2003/8,29.3,21.9,25.0,6.9,223.1,75.1,1.9
164,2003/9,27.2,19.2,22.7,5.7,145.2,72.1,2.2
165,2003/10,22.2,11.1,16.1,3.1,4.5,54.9,2.2
166,2003/11,17.2,8.7,12.7,5.3,114.5,65.3,2.1
167,2003/12,10.3,0.5,4.9,2.0,11.0,42.5,2.6
168,2004/1,7.6,-1.8,2.4,2.3,10.7,40.8,2.6
169,2004/2,12.0,0.5,6.1,2.5,51.1,41.2,2.6
170,2004/3,14.7,3.5,8.9,3.7,20.5,46.8,2.8
171,2004/4,22.1,9.2,15.1,3.7,124.5,50.3,2.3
172,2004/5,23.9,14.6,19.1,6.1,104.0,63.4,2.0
173,2004/6,27.1,17.4,22.0,5.6,201.8,63.9,1.9
174,2004/7,31.4,23.2,26.8,5.4,102.0,69.8,2.6
175,2004/8,29.6,22.3,25.5,6.3,264.9,71.9,2.1
176,2004/9,26.0,18.7,21.9,7.0,273.6,73.3,2.1
