,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
291,2014/4,21.5,10.1,15.5,0.001,105.0,48.3,2.0
292,2014/5,27.9,15.1,21.2,0.001,24.4,43.6,2.1
293,2014/6,28.4,19.4,23.4,0.001,28.2,62.9,2.2
294,2014/7,31.9,23.1,27.0,0.001,142.6,68.3,1.9
295,2014/8,28.8,21.7,24.7,0.001,402.8,79.1,1.9
296,2014/9,27.8,18.1,22.5,0.001,110.5,68.2,1.8
297,2014/10,22.0,11.6,16.4,0.001,88.6,64.4,1.5
298,2014/11,15.7,5.9,10.3,0.001,45.3,60.0,1.5
299,2014/12,5.8,-2.8,1.2,0.001,5.5,47.3,2.4
300,2015/1,6.8,-1.7,2.3,0.001,24.1,56.6,2.0
301,2015/2,9.0,-0.6,3.8,0.001,14.6,52.6,2.2
302,2015/3,15.5,3.3,9.2,0.001,50.5,45.5,2.2
303,2015/4,20.2,9.5,14.6,0.0,82.7,62.8,2.3
304,2015/5,28.0,15.4,21.7,0.001,34.7,49.3,2.0
305,2015/6,28.5,18.3,22.9,7.3,62.1,66.2,2.3
306,2015/7,29.4,21.3,25.0,6.9,157.5,71.6,2.4
307,2015/8,31.2,22.0,26.0,5.8,269.5,74.7,1.7
308,2015/9,25.9,16.2,20.6,4.9,70.3,77.0,1.8
309,2015/10,22.2,10.4,15.8,2.5,38.1,67.5,1.9
310,2015/11,15.0,7.6,11.0,7.0,70.9,79.5,1.9
311,2015/12,9.0,0.5,4.5,4.4,33.5,69.1,1.9
312,2016/1,4.3,-4.2,-0.2,3.7,23.8,57.7,2.1
313,2016/2,8.3,-1.7,3.1,3.6,15.5,52.4,2.4
314,2016/3,14.5,3.5,8.8,4.5,67.5,55.0,2.2
315,2016/4,21.0,9.5,14.9,5.2,151.0,60.7,2.5
316,2016/5,26.7,13.6,20.0,4.3,65.0,59.0,2.3
317,2016/6,28.3,19.1,23.4,6.2,45.7,66.8,2.2
318,2016/7,31.5,22.6,26.4,7.0,307.3,72.8,2.0
319,2016/8,33.2,23.2,27.6,4.2,81.2,65.2,2.3
320,2016/9,25.9,18.7,21.9,7.8,306.5,79.3,1.6
321,2016/10,21.0,13.1,16.6,6.4,111.5,75.2,1.7
322,2016/11,14.0,4.1,8.8,4.1,11.1,62.3,1.9
323,2016/12,8.7,-0.6,4.0,4.1,41.0,58.3,2.1
