,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
126,2000/7,31.1,23.3,26.5,6.5,161.1,73.5,2.6
127,2000/8,29.9,23.7,26.1,6.3,141.4,79.6,2.2
128,2000/9,24.5,18.4,20.9,6.6,238.9,76.2,2.9
129,2000/10,21.3,13.2,16.8,5.3,39.4,67.1,2.1
130,2000/11,15.2,6.3,10.1,3.9,74.6,58.3,2.3
131,2000/12,10.2,0.7,5.0,2.4,0.6,40.9,2.5
132,2001/1,5.1,-2.2,1.0,3.9,58.6,48.8,2.7
133,2001/2,9.1,0.2,4.2,4.1,60.1,46.9,2.0
134,2001/3,14.0,3.9,8.7,3.8,11.1,43.3,2.0
135,2001/4,20.8,9.9,15.1,3.6,15.6,48.6,1.7
136,2001/5,24.9,15.7,19.7,5.3,85.4,59.6,2.8
137,2001/6,26.7,19.4,22.6,7.0,316.4,71.7,2.4
138,2001/7,31.8,23.4,27.2,5.0,74.4,71.0,2.7
139,2001/8,30.4,23.4,26.3,6.0,74.5,74.9,2.4
140,2001/9,26.3,19.4,22.4,5.7,225.3,69.7,2.5
141,2001/10,22.0,14.5,17.8,5.6,154.4,68.8,2.0
142,2001/11,15.3,5.8,10.0,2.3,8.0,47.9,2.7
143,2001/12,8.5,0.0,3.5,3.2,37.2,41.9,3.0
144,2002/1,7.4,0.3,3.8,3.8,76.1,50.6,3.3
145,2002/2,10.8,1.3,5.6,3.2,2.0,38.9,3.0
146,2002/3,15.3,5.9,10.3,3.8,51.3,47.1,3.1
147,2002/4,20.1,10.1,14.9,4.6,69.3,52.2,3.0
148,2002/5,21.0,13.7,17.1,5.3,91.6,69.2,2.7
149,2002/6,26.3,17.6,21.6,4.5,27.4,65.0,2.7
150,2002/7,28.0,22.0,24.7,6.9,154.2,75.9,2.8
151,2002/8,27.3,22.0,24.2,7.0,535.1,77.9,2.8
152,2002/9,24.9,17.6,20.8,5.5,97.8,71.9,2.6
153,2002/10,20.5,11.3,15.5,3.6,41.0,59.2,2.9
154,2002/11,12.5,3.0,7.4,2.4,0.3,42.9,2.9
155,2002/12,8.6,1.8,4.9,4.4,38.9,54.1,3.1
156,2003/1,5.7,-2.7,1.2,3.0,27.3,44.8,3.2
157,2003/2,8.7,1.1,4.5,5.1,53.0,57.1,2.7
158,2003/3,12.0,3.8,7.8,5.4,68.8,58.6,2.8
159,2003/4,19.0,10.4,14.2,5.4,165.9,60.6,3.0
160,2003/5,20.7,13.0,16.5,5.8,272.1,73.0,2.7
161,2003/6,25.4,18.5,21.6,6.5,259.0,71.7,2.4
162,2003/7,24.7,20.0,21.9,8.3,560.6,82.8,1.9
163,2003/8,28.3,22.1,24.8,7.5,238.0,77.2,2.3
164,2003/9,25.6,19.2,22.1,6.5,273.0,74.6,2.4
165,2003/10,21.0,11.6,15.9,2.8,15.1,54.7,2.6
166,2003/11,16.6,8.9,12.6,5.1,157.6,69.7,2.8
167,2003/12,9.1,0.8,4.6,2.2,7.7,46.1,3.2
168,2004/1,6.7,-1.6,2.0,2.5,16.0,45.0,3.1
169,2004/2,11.2,1.3,6.0,2.6,21.5,42.5,3.2
170,2004/3,14.0,4.1,8.9,3.2,18.5,48.3,3.1
171,2004/4,20.9,10.4,15.2,3.5,110.0,51.1,3.1
172,2004/5,23.6,15.1,19.0,5.6,82.7,66.0,2.6
173,2004/6,26.6,18.3,22.0,5.4,207.5,72.1,2.4
174,2004/7,30.8,23.5,26.7,6.0,165.2,77.4,2.4
175,2004/8,28.7,22.8,25.5,6.4,427.7,80.0,2.4
176,2004/9,25.3,19.1,22.0,6.6,245.9,79.3,2.4
177,2004/10,21.1,12.3,16.5,4.4,17.6,64.8,2.6
178,2004/11,16.9,7.6,11.9,2.5,51.0,59.0,2.4
179,2004/12,10.7,1.8,5.9,3.2,39.4,49.9,2.5
180,2005/1,5.6,-2.7,1.1,2.8,29.4,44.4,3.0
181,2005/2,5.9,-2.2,1.6,4.0,39.8,45.1,3.3
182,2005/3,12.0,2.3,6.8,3.6,84.9,50.6,2.8
183,2005/4,21.0,10.2,15.2,3.7,47.7,50.8,3.1
184,2005/5,22.8,13.1,17.6,4.3,44.0,63.3,2.6
185,2005/6,28.4,19.8,23.7,5.1,101.5,70.5,2.6
186,2005/7,29.3,22.9,25.8,6.3,130.5,78.4,2.4
187,2005/8,30.4,23.4,26.4,5.8,309.0,75.8,2.6
188,2005/9,25.6,19.9,22.5,7.1,357.7,79.5,2.7
189,2005/10,21.0,13.1,16.8,4.9,18.8,64.2,2.5
190,2005/11,16.2,6.5,10.9,2.2,16.9,47.8,2.5
191,2005/12,4.7,-3.9,0.1,1.7,0.0,37.3,3.3
192,2006/1,7.2,-0.6,2.9,4.6,43.5,50.6,2.7
193,2006/2,8.1,-0.7,3.6,4.2,34.0,49.1,3.0
194,2006/3,13.2,3.0,7.9,3.7,16.5,47.7,2.9
195,2006/4,17.6,8.4,12.7,5.3,103.5,58.5,3.2
196,2006/5,21.6,13.8,17.4,6.2,136.0,69.4,2.6
197,2006/6,25.9,18.0,21.5,6.0,37.3,73.1,2.4
198,2006/7,26.5,21.0,23.3,8.3,576.8,84.9,2.0
199,2006/8,31.3,24.3,27.4,4.8,164.0,77.8,2.4
