,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
120,2000/1,8.5,3.4,6.0,7.8,60.0,66.8,4.8
121,2000/2,7.3,2.1,4.6,6.4,16.3,58.7,4.6
122,2000/3,12.9,5.9,9.4,4.3,43.5,57.6,4.1
123,2000/4,17.6,9.7,13.5,4.7,32.8,57.6,4.0
124,2000/5,21.2,13.9,17.2,4.8,46.2,66.4,2.6
125,2000/6,25.1,18.7,21.6,6.6,97.6,73.8,2.4
126,2000/7,29.7,23.8,26.4,5.7,166.2,74.6,3.0
127,2000/8,30.9,25.0,28.0,5.1,169.6,70.5,2.9
128,2000/9,24.6,19.7,22.2,6.5,331.2,74.0,3.1
129,2000/10,21.0,15.5,18.2,6.4,113.0,68.0,2.8
130,2000/11,15.5,9.6,12.4,5.3,93.2,65.5,3.0
131,2000/12,11.8,5.2,8.4,4.9,19.8,59.2,3.3
132,2001/1,8.4,2.8,5.6,7.2,117.0,64.1,4.1
133,2001/2,10.4,3.5,6.6,6.8,81.9,62.1,3.3
134,2001/3,13.6,5.9,9.5,5.5,21.9,55.7,3.9
135,2001/4,18.0,10.4,14.1,4.5,62.6,61.5,3.0
136,2001/5,22.3,15.6,18.5,6.4,105.4,68.3,2.4
137,2001/6,25.5,19.7,22.3,7.3,259.7,72.6,3.0
138,2001/7,30.4,23.8,26.7,5.2,123.1,72.3,2.3
139,2001/8,29.9,24.3,26.8,6.0,233.9,69.4,2.9
140,2001/9,25.5,20.8,23.1,5.4,109.7,69.7,3.2
141,2001/10,22.2,17.0,19.5,5.7,123.8,65.8,3.2
142,2001/11,15.6,9.6,12.5,4.6,42.0,57.3,3.1
143,2001/12,9.6,5.1,7.4,7.3,107.6,60.9,4.3
144,2002/1,10.6,5.3,7.7,6.4,56.6,59.5,4.7
145,2002/2,10.5,4.0,7.3,4.6,33.8,55.4,3.0
146,2002/3,14.7,7.9,11.4,5.2,59.4,54.8,3.2
147,2002/4,18.5,11.9,15.2,6.5,65.1,61.5,3.5
148,2002/5,20.0,15.2,17.4,6.9,141.6,71.0,2.6
149,2002/6,24.9,18.8,21.6,5.2,118.6,68.5,2.7
150,2002/7,27.3,22.2,24.5,7.2,495.7,84.5,2.5
151,2002/8,28.1,23.5,25.6,6.7,356.5,81.4,2.9
152,2002/9,25.2,20.1,22.6,5.0,143.9,75.4,2.8
153,2002/10,20.6,14.5,17.5,5.0,112.3,67.4,3.2
154,2002/11,13.8,7.7,10.7,5.4,18.2,62.9,3.7
155,2002/12,10.7,6.3,8.5,7.7,102.4,69.9,3.7
156,2003/1,7.3,2.5,4.9,6.9,55.9,65.8,4.3
157,2003/2,9.8,4.4,7.2,6.5,64.4,68.1,3.1
158,2003/3,12.7,6.2,9.1,6.1,164.0,67.7,3.7
159,2003/4,18.6,10.8,14.1,5.9,120.9,69.5,3.1
160,2003/5,21.4,15.1,17.9,6.4,284.3,77.1,2.9
161,2003/6,24.9,18.8,21.4,6.8,201.9,76.1,2.7
162,2003/7,27.8,21.6,24.2,8.1,362.2,82.8,3.0
163,2003/8,29.3,23.5,25.9,6.5,245.1,79.4,2.3
164,2003/9,27.3,21.2,23.9,5.1,330.4,75.1,2.7
165,2003/10,21.3,14.7,17.6,4.7,37.6,65.7,2.9
166,2003/11,17.7,11.4,14.4,6.2,112.5,74.1,2.9
167,2003/12,10.9,5.7,8.3,6.2,20.0,63.3,4.0
168,2004/1,8.4,3.2,5.5,6.9,40.6,63.1,3.5
169,2004/2,12.4,4.5,8.1,4.6,48.0,57.5,3.7
170,2004/3,14.2,6.2,10.0,4.8,57.7,57.5,2.9
171,2004/4,18.5,10.4,14.3,4.3,55.5,60.8,2.5
172,2004/5,22.1,14.7,18.1,6.1,124.8,69.9,2.3
173,2004/6,24.7,18.8,21.5,6.1,66.1,74.6,2.0
174,2004/7,31.2,24.3,27.4,4.2,55.7,71.7,2.8
175,2004/8,30.5,24.8,27.2,5.6,405.1,76.6,2.4
176,2004/9,26.3,20.9,23.2,7.1,348.5,76.9,2.6
177,2004/10,22.0,15.4,18.5,3.9,24.9,65.7,2.9
178,2004/11,17.6,10.8,13.9,4.3,51.5,62.8,2.8
179,2004/12,12.4,6.6,9.5,5.6,55.4,64.6,3.7
180,2005/1,7.5,3.4,5.4,7.4,47.0,61.4,4.3
181,2005/2,8.0,3.0,5.4,6.9,98.3,64.5,4.0
182,2005/3,12.2,5.1,8.4,5.2,84.6,58.6,4.1
183,2005/4,19.7,11.6,15.4,4.0,33.5,57.6,3.2
184,2005/5,22.1,14.7,18.0,4.7,52.8,62.5,2.8
185,2005/6,26.6,20.4,23.2,4.8,11.5,69.9,3.1
186,2005/7,29.7,24.7,26.9,6.6,120.7,72.9,3.0
187,2005/8,30.3,24.9,27.4,5.6,217.6,68.6,2.9
188,2005/9,27.9,22.8,25.1,5.3,9.0,68.5,3.1
189,2005/10,22.1,16.7,19.1,5.0,26.1,60.5,3.1
190,2005/11,17.3,11.1,14.2,4.4,92.5,55.2,3.3
191,2005/12,8.6,3.5,6.0,6.6,78.9,59.6,5.2
192,2006/1,9.7,5.1,7.3,6.4,57.0,62.0,3.5
