,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
139,2001/8,31.6,20.4,25.2,4.7,193.4,74.5,1.3
140,2001/9,27.2,13.8,20.0,4.5,8.9,69.3,1.5
141,2001/10,20.7,9.4,14.2,5.4,72.6,76.6,0.9
142,2001/11,11.0,-1.4,4.0,4.0,12.3,71.4,0.9
143,2001/12,3.7,-8.3,-2.9,3.0,18.5,60.0,1.0
144,2002/1,2.3,-7.6,-2.8,4.4,62.2,70.2,1.3
145,2002/2,7.6,-5.5,0.5,3.3,4.6,58.4,1.1
146,2002/3,14.4,0.3,7.1,4.5,36.7,53.0,1.8
147,2002/4,20.7,5.8,13.2,4.3,143.8,54.0,1.7
148,2002/5,24.9,11.5,17.9,5.3,55.6,62.8,1.4
149,2002/6,28.0,15.8,21.7,4.7,79.6,64.4,1.3
150,2002/7,29.7,21.4,25.2,7.2,214.6,75.2,1.3
151,2002/8,28.1,21.0,24.1,8.0,413.2,79.7,1.3
152,2002/9,26.0,14.9,19.7,5.3,55.0,75.6,1.3
153,2002/10,17.7,5.7,11.0,4.9,70.3,71.0,1.2
154,2002/11,8.0,-3.2,2.2,4.3,14.3,61.8,1.3
155,2002/12,4.7,-5.2,-1.0,4.9,27.8,71.6,1.0
156,2003/1,0.4,-9.8,-5.2,4.3,15.9,68.3,1.0
157,2003/2,6.5,-4.3,0.5,4.9,36.0,68.1,0.9
158,2003/3,11.5,-0.6,5.1,5.6,27.3,62.2,1.2
159,2003/4,18.5,5.6,11.7,5.4,147.0,63.1,1.5
160,2003/5,25.7,11.5,18.2,4.3,125.5,63.2,1.3
161,2003/6,26.8,16.8,21.3,7.0,121.9,72.4,1.2
162,2003/7,28.4,19.8,23.7,7.6,340.9,77.0,1.2
163,2003/8,28.3,20.2,23.6,7.5,632.7,82.5,1.1
164,2003/9,24.9,16.1,19.8,6.8,313.0,81.8,1.1
165,2003/10,18.9,5.6,11.2,4.5,33.1,74.7,1.0
166,2003/11,13.0,2.7,7.4,5.7,66.0,73.2,1.3
167,2003/12,4.5,-6.6,-1.5,3.6,6.5,64.6,1.2
168,2004/1,2.5,-9.5,-4.1,3.1,10.9,62.4,1.3
169,2004/2,7.0,-5.4,0.5,3.8,58.8,54.9,1.8
170,2004/3,12.3,-1.7,5.1,3.9,20.4,49.3,1.7
171,2004/4,19.9,4.8,12.4,4.1,59.7,51.7,1.8
172,2004/5,23.0,11.9,17.3,6.3,135.0,69.0,1.5
173,2004/6,28.3,17.5,22.6,6.2,105.7,69.1,1.3
174,2004/7,28.5,21.8,24.7,8.3,532.3,83.0,1.1
175,2004/8,29.9,20.7,24.7,6.5,215.6,75.6,1.3
176,2004/9,26.5,15.7,20.4,6.0,193.6,76.5,1.2
177,2004/10,21.3,6.2,12.7,3.1,1.8,66.4,1.0
178,2004/11,13.3,2.0,6.9,4.5,43.0,72.4,0.9
179,2004/12,6.4,-4.8,-0.1,3.4,27.2,69.4,0.8
180,2005/1,2.6,-10.2,-4.0,2.7,3.7,56.3,1.3
181,2005/2,3.2,-9.0,-3.1,3.4,30.8,53.6,1.6
182,2005/3,10.5,-2.1,3.9,3.5,17.5,54.3,1.7
183,2005/4,20.1,5.7,12.9,4.5,86.5,51.1,1.8
184,2005/5,24.1,10.6,17.1,4.4,72.3,59.1,1.5
185,2005/6,28.5,17.9,23.0,6.3,160.0,69.1,1.3
186,2005/7,29.8,22.0,25.4,7.2,321.7,77.2,1.2
187,2005/8,29.3,21.0,24.5,7.0,340.5,76.8,1.2
188,2005/9,25.3,16.4,20.3,6.8,210.5,73.6,1.4
189,2005/10,19.7,8.0,12.8,4.6,32.3,71.6,1.0
190,2005/11,12.5,0.3,5.6,3.9,48.8,66.7,1.0
191,2005/12,0.3,-11.6,-6.0,2.3,9.6,59.9,1.3
192,2006/1,3.5,-7.5,-2.8,4.1,34.2,65.4,1.0
193,2006/2,5.1,-6.0,-0.9,4.2,13.5,55.7,1.5
194,2006/3,11.0,-2.0,4.3,4.3,18.0,50.6,1.8
195,2006/4,17.0,5.1,10.7,6.2,81.0,56.5,1.8
196,2006/5,23.9,11.9,17.6,5.6,125.8,62.0,1.5
197,2006/6,27.1,16.8,21.6,6.0,164.0,70.5,1.3
198,2006/7,26.7,20.4,23.1,9.0,908.2,81.3,1.0
199,2006/8,31.4,22.0,26.0,5.8,136.8,75.1,1.2
200,2006/9,25.6,13.9,18.9,5.1,19.8,73.3,1.3
201,2006/10,22.3,10.2,15.1,4.3,81.5,78.2,1.0
202,2006/11,12.0,0.7,6.0,4.6,62.0,71.8,1.3
203,2006/12,4.0,-5.6,-1.4,4.7,14.6,74.5,1.0
204,2007/1,4.3,-7.3,-2.4,3.4,6.3,72.0,0.8
205,2007/2,9.1,-4.5,1.5,3.0,12.0,66.6,0.7
206,2007/3,10.9,-0.3,4.9,5.5,109.3,68.6,1.3
207,2007/4,17.3,4.0,10.7,4.9,45.1,61.7,1.1
208,2007/5,23.9,11.9,17.6,5.4,138.5,68.8,1.2
209,2007/6,28.5,16.4,22.3,5.6,53.9,69.5,1.0
210,2007/7,28.1,20.6,23.9,7.5,217.9,81.3,1.0
211,2007/8,29.7,21.8,25.3,7.4,446.0,85.8,0.9
212,2007/9,24.7,17.1,20.4,7.9,286.1,82.1,1.0
213,2007/10,19.3,8.5,13.2,5.4,26.7,77.6,0.8
214,2007/11,10.7,-0.6,4.4,4.4,22.3,73.8,0.7
215,2007/12,4.3,-5.1,-0.9,4.6,10.8,75.4,0.8
216,2008/1,2.2,-8.8,-3.7,4.4,9.7,66.4,0.7
217,2008/2,4.2,-9.6,-3.0,2.2,5.4,55.1,1.0
218,2008/3,12.1,-0.2,5.5,5.0,61.6,66.4,1.0
219,2008/4,20.1,5.7,12.6,4.6,34.0,59.2,1.2
220,2008/5,23.2,10.6,16.8,4.8,108.2,66.3,1.1
221,2008/6,26.2,15.5,20.5,6.1,170.1,71.4,1.3
222,2008/7,29.0,22.0,25.1,7.9,597.3,79.6,1.0
223,2008/8,29.5,19.8,24.1,5.4,297.5,76.5,1.1
224,2008/9,25.9,15.4,19.7,5.7,83.3,78.8,0.8
225,2008/10,20.5,8.5,13.6,4.9,28.5,77.4,0.7
226,2008/11,11.2,0.0,5.1,5.0,13.6,72.5,0.8
227,2008/12,4.0,-5.4,-1.1,5.0,30.2,71.3,0.8
228,2009/1,2.1,-10.4,-4.7,3.0,3.4,65.8,0.8
229,2009/2,7.7,-3.9,1.5,5.4,31.2,66.3,0.9
230,2009/3,11.9,-0.9,5.5,4.5,55.4,58.8,1.3
231,2009/4,19.4,4.2,11.6,4.3,62.0,59.0,1.2
232,2009/5,25.4,11.7,18.2,4.4,97.9,65.1,1.1
233,2009/6,27.0,16.6,21.5,5.7,156.9,72.7,1.1
234,2009/7,28.6,20.0,23.8,7.2,627.7,77.0,1.2
235,2009/8,29.6,19.8,24.1,5.8,279.4,75.3,1.2
236,2009/9,25.9,14.9,19.6,5.0,23.3,76.6,0.9
237,2009/10,20.5,7.9,13.3,4.0,41.9,73.7,0.9
238,2009/11,10.1,1.3,5.5,6.0,49.4,69.8,1.1
239,2009/12,2.1,-6.8,-2.5,4.7,18.4,69.2,1.0
240,2010/1,-0.9,-12.1,-6.5,4.5,40.6,71.0,0.8
241,2010/2,5.4,-4.8,-0.1,5.1,35.4,65.5,0.9
242,2010/3,8.4,-0.5,3.8,6.6,65.8,65.0,1.5
243,2010/4,15.4,3.0,9.2,5.7,64.2,56.4,1.4
244,2010/5,23.4,10.8,17.2,5.6,106.1,63.3,1.3
245,2010/6,29.1,17.2,22.9,5.1,54.9,67.7,1.0
246,2010/7,29.9,22.0,25.5,7.7,220.5,77.2,1.0
247,2010/8,29.9,23.0,26.0,7.9,468.1,82.3,0.9
248,2010/9,25.4,16.6,20.3,6.5,448.5,79.7,0.9
249,2010/10,19.4,7.8,12.6,4.7,31.1,75.8,0.8
250,2010/11,10.8,-1.3,4.2,4.0,13.9,67.0,0.9
251,2010/12,2.1,-7.8,-3.2,4.5,32.3,67.9,1.0
252,2011/1,-2.1,-16.0,-9.5,2.5,5.3,65.1,0.7
253,2011/2,6.9,-6.4,-0.6,4.4,34.5,66.3,0.7
254,2011/3,9.7,-3.2,3.2,3.6,12.7,55.2,1.3
255,2011/4,16.7,3.3,10.1,5.2,116.6,58.0,1.3
256,2011/5,23.3,11.0,17.1,5.6,119.5,63.0,1.2
257,2011/6,27.2,17.0,21.9,6.2,459.6,70.8,1.2
258,2011/7,27.9,21.7,24.4,8.3,932.5,85.9,1.1
259,2011/8,29.5,22.1,25.1,7.9,161.1,82.1,1.3
260,2011/9,25.3,15.3,19.6,5.3,64.5,73.0,1.3
261,2011/10,18.6,6.5,11.8,4.5,23.6,73.3,0.9
262,2011/11,13.3,4.0,8.2,6.2,82.8,72.2,1.1
263,2011/12,2.2,-7.4,-3.0,4.1,16.6,67.9,1.0
264,2012/1,1.2,-10.7,-5.2,3.8,6.9,64.6,1.0
265,2012/2,3.4,-10.7,-3.8,3.3,1.7,53.0,1.3
266,2012/3,9.7,-1.4,4.1,5.6,38.6,57.6,1.8
267,2012/4,18.5,5.2,11.7,4.9,148.5,58.3,1.7
268,2012/5,24.9,12.1,18.2,4.6,42.6,60.0,1.4
269,2012/6,29.2,17.8,23.1,5.9,116.4,63.8,1.6
270,2012/7,29.1,21.5,25.0,7.3,285.9,78.9,1.2
271,2012/8,30.5,22.1,25.9,6.9,352.7,79.1,1.5
272,2012/9,24.3,15.0,19.1,6.1,146.0,82.9,1.1
273,2012/10,19.5,7.3,12.6,4.0,76.3,77.7,0.9
274,2012/11,9.1,-1.2,3.7,4.8,59.3,73.0,1.2
275,2012/12,-1.2,-10.9,-6.2,3.9,49.4,73.5,1.1
276,2013/1,-1.1,-12.3,-7.3,4.9,33.3,79.5,0.9
277,2013/2,3.0,-8.4,-2.9,4.5,60.6,65.3,1.2
278,2013/3,11.8,-2.5,4.4,3.4,35.5,58.5,1.5
279,2013/4,15.4,2.8,9.1,5.5,69.1,62.3,1.7
280,2013/5,24.4,11.8,17.9,5.1,109.8,64.3,1.4
281,2013/6,29.6,18.8,23.8,5.7,71.1,67.6,1.3
282,2013/7,28.4,22.8,25.3,8.2,871.3,81.8,1.2
283,2013/8,31.3,23.1,26.7,6.1,214.1,82.1,1.2
284,2013/9,25.2,16.5,20.3,6.1,172.1,82.0,1.1
285,2013/10,20.5,8.6,13.8,4.1,7.9,77.2,1.2
286,2013/11,9.8,-0.1,4.5,4.6,65.1,73.3,1.5
287,2013/12,2.6,-7.0,-2.5,5.0,31.8,80.1,1.2
288,2014/1,3.3,-7.1,-2.3,4.1,10.4,69.0,1.0
289,2014/2,6.3,-4.4,0.4,4.4,22.1,67.2,1.4
290,2014/3,13.7,0.3,7.0,4.1,6.8,59.2,1.6
291,2014/4,20.4,6.8,13.5,4.9,25.5,60.5,1.4
292,2014/5,25.8,12.1,18.9,3.5,66.6,60.8,1.8
293,2014/6,28.3,18.8,23.1,7.1,64.0,71.7,1.5
294,2014/7,31.0,21.7,25.7,6.8,117.3,77.3,1.4
295,2014/8,28.2,20.8,24.1,7.5,169.9,82.7,1.3
296,2014/9,26.1,15.9,20.3,5.6,88.7,79.6,1.2
297,2014/10,19.8,8.0,13.2,3.9,60.4,77.7,1.2
298,2014/11,12.6,1.7,6.8,5.0,28.6,73.0,1.2
299,2014/12,0.4,-10.5,-5.1,3.4,17.1,66.2,1.3
300,2015/1,2.7,-7.8,-2.7,3.9,18.2,71.7,1.0
301,2015/2,5.5,-5.3,-0.3,4.6,27.3,68.2,1.3
302,2015/3,13.0,-1.6,5.5,2.7,13.5,50.2,1.6
303,2015/4,18.9,5.9,12.3,5.0,106.7,60.3,1.6
304,2015/5,25.9,11.9,19.1,4.1,34.7,58.1,1.7
305,2015/6,29.9,17.8,23.4,5.8,46.8,65.8,1.6
306,2015/7,29.5,21.3,25.0,7.1,233.6,78.0,1.6
307,2015/8,30.9,21.6,25.6,6.0,46.8,79.4,1.5
308,2015/9,27.1,14.9,20.4,4.3,4.8,72.4,1.3
309,2015/10,20.6,7.8,13.7,3.6,61.0,74.6,1.1
310,2015/11,12.0,4.7,7.9,7.0,142.1,82.9,1.3
311,2015/12,4.7,-4.1,0.0,4.6,22.3,75.2,1.1
312,2016/1,1.1,-10.1,-4.7,3.5,0.4,63.8,1.2
313,2016/2,4.8,-7.0,-1.2,3.8,54.8,60.3,1.4
314,2016/3,12.7,-0.5,5.9,4.2,49.6,60.2,1.4
315,2016/4,21.2,7.3,14.0,4.8,98.0,57.9,1.8
316,2016/5,25.9,12.3,18.9,4.8,109.1,64.3,1.6
317,2016/6,29.0,18.4,23.4,5.2,93.2,71.1,1.4
318,2016/7,29.4,22.0,25.2,7.4,616.6,84.3,1.3
319,2016/8,31.8,22.5,26.5,4.8,33.2,78.5,1.5
320,2016/9,26.6,17.4,21.2,6.1,76.2,80.8,1.2
321,2016/10,20.3,10.2,14.6,0.001,108.2,78.4,1.2
322,2016/11,10.7,0.5,5.4,0.001,14.9,73.8,1.0
323,2016/12,4.9,-4.3,0.1,0.001,79.1,75.3,1.1
