,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
165,2003/10,21.8,12.7,16.6,3.0,2.5,55.1,2.8
166,2003/11,17.3,10.0,13.1,5.0,57.5,67.0,2.8
167,2003/12,9.7,1.5,5.2,2.0,14.4,43.2,3.2
168,2004/1,7.9,-0.8,2.8,2.5,1.4,41.7,2.9
169,2004/2,11.7,2.6,6.6,2.6,77.5,43.6,3.7
170,2004/3,13.8,4.8,8.8,3.9,48.1,50.6,3.4
171,2004/4,19.3,10.1,14.0,3.7,215.0,57.4,3.2
172,2004/5,20.9,14.3,17.3,6.0,210.6,71.9,3.2
173,2004/6,25.0,17.6,21.0,5.8,189.1,67.0,2.5
174,2004/7,27.5,21.5,24.2,5.1,91.7,79.4,3.5
175,2004/8,29.1,22.4,25.2,5.8,249.0,72.5,2.9
176,2004/9,25.6,19.6,22.0,7.0,231.2,73.3,3.4
177,2004/10,21.4,13.3,16.8,3.6,14.8,58.5,3.2
178,2004/11,17.6,8.6,12.5,2.2,32.0,56.4,2.5
179,2004/12,11.9,3.7,7.4,3.2,26.1,46.8,2.8
180,2005/1,6.4,-1.7,2.0,3.1,15.7,42.3,3.3
181,2005/2,6.9,-1.2,2.5,4.2,36.8,45.8,3.5
182,2005/3,12.2,3.0,7.1,3.8,142.4,51.2,3.4
183,2005/4,18.6,10.4,14.0,3.5,118.9,58.1,3.9
184,2005/5,22.0,13.3,17.1,4.1,168.0,63.6,2.7
185,2005/6,24.6,18.2,21.0,5.3,145.0,76.3,3.0
186,2005/7,26.9,21.4,23.8,6.2,314.4,82.0,2.5
187,2005/8,29.1,23.3,25.8,6.1,210.8,75.5,2.9
188,2005/9,26.4,20.3,22.8,6.5,176.5,75.6,3.3
189,2005/10,21.9,13.8,17.1,4.1,21.5,60.6,2.6
190,2005/11,16.5,8.0,11.6,1.9,30.9,46.9,2.5
191,2005/12,6.1,-2.8,1.2,1.7,3.0,37.0,3.0
192,2006/1,8.4,0.7,3.9,4.6,24.4,45.9,2.9
193,2006/2,8.9,0.0,4.0,4.0,36.3,48.5,3.4
194,2006/3,13.3,3.8,8.0,3.3,24.7,50.4,3.5
195,2006/4,16.5,8.6,12.2,4.7,166.3,63.1,3.8
196,2006/5,20.8,13.2,16.3,6.0,257.6,72.0,3.2
197,2006/6,24.1,17.2,20.3,5.9,175.4,75.1,2.3
198,2006/7,25.3,20.1,22.6,7.8,591.7,85.0,2.9
199,2006/8,31.3,24.5,27.5,4.1,68.0,73.6,2.9
200,2006/9,25.2,18.6,21.3,5.6,132.8,69.0,3.6
201,2006/10,24.6,17.0,20.0,3.1,13.1,65.0,2.5
202,2006/11,16.9,9.9,13.1,4.4,30.5,53.0,3.6
203,2006/12,11.0,3.1,6.6,3.1,7.5,46.6,2.7
204,2007/1,9.7,2.1,5.2,3.3,4.6,43.3,3.2
205,2007/2,12.8,4.1,7.9,2.7,115.0,53.0,3.1
206,2007/3,13.4,5.8,9.1,4.8,75.5,55.0,3.6
207,2007/4,17.5,9.7,13.2,4.5,65.5,52.8,3.8
208,2007/5,21.8,14.5,17.8,4.8,116.6,64.7,3.6
209,2007/6,23.8,18.0,20.5,6.9,94.5,74.2,3.0
210,2007/7,25.4,20.8,22.8,7.3,301.5,79.9,2.8
211,2007/8,29.5,24.5,26.7,5.9,128.1,77.6,3.4
212,2007/9,26.0,20.6,22.9,7.2,210.2,75.9,3.6
213,2007/10,22.5,15.4,18.3,5.0,119.0,63.7,2.7
214,2007/11,16.1,8.5,11.9,2.8,0.0,47.0,3.0
215,2007/12,11.1,4.3,7.3,3.7,46.0,50.7,3.3
216,2008/1,8.6,1.7,4.7,4.6,35.7,53.5,3.4
217,2008/2,8.7,-0.2,3.8,2.2,19.1,37.6,3.3
218,2008/3,14.2,6.1,9.5,3.4,73.7,60.0,3.5
219,2008/4,17.8,10.7,13.9,4.7,80.5,62.6,3.4
220,2008/5,21.4,14.4,17.4,4.5,191.3,68.6,3.3
221,2008/6,22.6,17.3,19.7,7.6,186.5,76.0,3.2
